i,j,r,A_Z,B
35,44,21.4709105536,0.0328385262426,0.00705638091643
35,45,22.360679775,0.026148702588,0.00685129074058
35,46,23.2594066992,0.0195396942871,0.00669140836536
35,47,24.1660919472,0.0129917854498,0.00657711437986
35,48,25.079872408,0.00648551437288,0.00650837404041
35,49,26.0,0.0,0.00324275718644
36,0,27.3130005675,0.0,0.00284182048589
36,1,26.4007575649,0.00568364097179,0.00570529474627
36,2,25.495097568,0.0113843348242,0.00577032774629
36,3,24.5967477525,0.0171192577518,0.0058781929842
36,4,23.7065391823,0.0229042588674,0.00602854834816
36,5,22.825424421,0.0287554680472,0.00622054326596
36,6,21.9544984001,0.0346862033705,0.00645366012592
36,7,21.0950231097,0.0407099345669,0.00672699555704
36,8,20.2484567313,0.0468354811853,0.007040059416
36,9,19.4164878389,0.053071145026,0.00739200109484
36,10,18.6010752377,0.0594181162524,0.00778232363058
36,11,17.8044938148,0.0658755207198,0.00821002381694
36,12,17.0293863659,0.0724319359334,0.00867419086784
36,13,16.2788205961,0.0790710584494,0.0091730302397
36,14,15.5563491861,0.0857612833446,0.00970430944252
36,15,14.8660687473,0.0924617991816,0.0102642259868
36,16,14.2126704036,0.0991104904249,0.0108476618542
36,17,13.6014705087,0.105630793798,0.011446877035
36,18,13.0384048104,0.111919123374,0.0120516022116
36,19,12.5299640861,0.117854213949,0.0126476868379
36,20,12.0830459736,0.123287200744,0.0132173411936
36,21,11.7046999107,0.128057378744,0.0137383439729
36,22,11.401754251,0.131989943673,0.0141854620453
36,23,11.1803398875,0.134922280371,0.0145316898898
36,24,11.0453610172,0.136710978567,0.014752459282
36,25,11.0,0.137263932631,0.0148296593319
36,26,11.0453610172,0.136544122408,0.0147568437141
36,27,11.1803398875,0.134587873987,0.0145404836743
36,28,11.401754251,0.131486621783,0.0141987239307
36,29,11.7046999107,0.127383051047,0.0137561800293
36,30,12.0830459736,0.122439120169,0.0132399247175
36,31,12.5299640861,0.116828870077,0.0126752757926
36,32,13.0384048104,0.1107123552,0.0120845611713
36,33,13.6014705087,0.104237632481,0.011485693794
36,34,14.2126704036,0.0975253152143,0.0108929695307
36,35,14.8660687473,0.0906781327706,0.0103168201747
36,36,15.5563491861,0.0837719893505,0.00976517206056
36,37,16.2788205961,0.0768680940037,0.00924334902693
36,38,17.0293863659,0.0700065891845,0.00875538479537
36,39,17.8044938148,0.0632181269797,0.00830376292801
36,40,18.6010752377,0.0565183346135,0.00789055090217
36,41,19.4164878389,0.0499176466372,0.00751694434615
36,42,20.2484567313,0.0434162655656,0.00718423774502
36,43,21.0950231097,0.0370120017958,0.00689320823336
36,44,21.9544984001,0.0306959135803,0.00664496074719
36,45,22.825424421,0.024458214157,0.00644018971013
36,46,23.7065391823,0.0182848779311,0.00627993417983
36,47,24.5967477525,0.0121617284756,0.00616475893893
36,48,25.495097568,0.00607225842616,0.00609546660209
36,49,26.4007575649,0.0,0.00303612921308
37,0,27.7308492477,0.0,0.0026441546453
37,1,26.83281573,0.00528830929061,0.0053106834721
37,2,25.9422435421,0.0105908528509,0.0053773984494
37,3,25.0599281723,0.0159211925415,0.0054879905578
37,4,24.1867732449,0.0212929863311,0.00564128084042
37,5,23.3238075794,0.0267178049642,0.00583620819215
37,6,22.4722050542,0.0322072444772,0.00607119965946
37,7,21.6333076528,0.0377691771419,0.006344988169
37,8,20.8086520467,0.0434110737454,0.0066559254964
37,9,20.0,0.0491346404112,0.00700272009531
37,10,19.2093727123,0.0549401761953,0.00738365174119
37,11,18.4390889146,0.0608195579762,0.00779721002944
37,12,17.691806013,0.066761439852,0.00824120142428
37,13,16.9705627485,0.0727426025187,0.00871328336301
37,14,16.2788205961,0.0787338670857,0.00920995824265
37,15,15.6204993518,0.0846900193398,0.00972699899793
37,16,15.0,0.0905565989302,0.0102583360279
37,17,14.4222051019,0.0962591190054,0.0107964044947
37,18,13.8924439894,0.101711599292,0.0113310049185
37,19,13.416407865,0.106806784233,0.0118497375936
37,20,13.0,0.111428404991,0.0123371342534
37,21,12.6491106407,0.115445158402,0.0127756553583
37,22,12.3693168769,0.118729131222,0.0131457638954
37,23,12.1655250606,0.1211554118,0.0134282698057
37,24,12.0415945788,0.122625961143,0.0136059572863
37,25,12.0,0.123070890119,0.0136671582912
37,26,12.0415945788,0.122469306474,0.013607424138
37,27,12.1655250606,0.12084146924,0.0134312675947
37,28,12.3693168769,0.118256609282,0.013150423159
37,29,12.6491106407,0.114812150808,0.0127821782918
37,30,13.0,0.110632316081,0.0123458014368
37,31,13.416407865,0.10584441544,0.0118609179745
37,32,13.8924439894,0.100579026587,0.0113451674513
37,33,14.4222051019,0.0949518215209,0.0108141337636
37,34,15.0,0.0890692912102,0.0102803504492
37,35,15.6204993518,0.0830168210084,0.00975417324031
37,36,16.2788205961,0.0768680940037,0.00924334902693
37,37,16.9705627485,0.0706769764712,0.0087541585051
37,38,17.691806013,0.0644878443186,0.00829107181887
37,39,18.4390889146,0.0583292873465,0.00785786167066
37,40,19.2093727123,0.0522236639475,0.00745717709777
37,41,20.0,0.0461817486232,0.00709154225104
37,42,20.8086520467,0.0402108043432,0.00676281251699
37,43,21.6333076528,0.034310004861,0.00647304754831
37,44,22.4722050542,0.0284768259726,0.00622384862081
37,45,23.3238075794,0.0227033625285,0.00601711026774
37,46,24.1867732449,0.0169810358299,0.00585424866865
37,47,25.0599281723,0.0112979920954,0.00573685624315
37,48,25.9422435421,0.00564217999446,0.0056658656124
37,49,26.83281573,0.0,0.00282108999723
38,0,28.1780056072,0.0,0.00243955451237
38,1,27.2946881279,0.00487910902474,0.00490237411367
38,2,26.4196896272,0.00976957474722,0.00497198525194
38,3,25.5538646784,0.0146827642831,0.00508675198749
38,4,24.6981780705,0.0196286889511,0.00524528267913
38,5,23.8537208838,0.0246173195037,0.00544546182389
38,6,23.0217288664,0.0296557924321,0.00568530315672
38,7,22.2036033112,0.0347509322019,0.00596238736681
38,8,21.400934559,0.0399049962434,0.00627463595092
38,9,20.6155281281,0.045119280362,0.00661962230498
38,10,19.8494332413,0.0503883901414,0.00699523557064
38,11,19.1049731745,0.0557047949575,0.0073988642186
38,12,18.3847763109,0.0610516629797,0.00782797143003
38,13,17.691806013,0.0664082698943,0.00827917390188
38,14,17.0293863659,0.0717415631396,0.00874875274693
38,15,16.4012194669,0.0770124933799,0.00923165158982
38,16,15.8113883008,0.0821667669506,0.00972195615114
38,17,15.2643375225,0.0871425443677,0.0102118685274
38,18,14.7648230602,0.0918613705561,0.0106922514771
38,19,14.3178210633,0.0962382751264,0.0111517396694
38,20,13.9283882772,0.100174476584,0.0115775897968
38,21,13.6014705087,0.103571283183,0.0119552649387
38,22,13.3416640641,0.106326011011,0.0122699896595
38,23,13.152946438,0.108349955737,0.0125071834782
38,24,13.0384048104,0.109566564086,0.0126548714956
38,25,13.0,0.109930064952,0.0127046235349
38,26,13.0384048104,0.109420744129,0.0126537429453
38,27,13.152946438,0.108057721723,0.0125050057125
38,28,13.3416640641,0.105886195296,0.0122669214643
38,29,13.6014705087,0.102982098592,0.0119515461106
38,30,13.9283882772,0.0994335779053,0.0115735431237
38,31,14.3178210633,0.0953426681991,0.0111477771677
38,32,14.7648230602,0.0908075141883,0.0106888820405
38,33,15.2643375225,0.0859262167035,0.0102097129543
38,34,15.8113883008,0.0807832070973,0.00972176393867
38,35,16.4012194669,0.0754562285161,0.00923432757223
38,36,17.0293863659,0.0700065891845,0.00875538479537
38,37,17.691806013,0.0644878443186,0.00829107181887
38,38,18.3847763109,0.0589385242722,0.00784670478564
38,39,19.1049731745,0.0533909279908,0.00742631023619
38,40,19.8494332413,0.0478652852067,0.00703362055457
38,41,20.6155281281,0.042377680449,0.00667156601379
38,42,21.400934559,0.036935198323,0.00634317693343
38,43,22.2036033112,0.0315425292573,0.00605099365489
38,44,23.0217288664,0.0261980229207,0.00579784171644
38,45,23.8537208838,0.0208988219489,0.00558612754005
38,46,24.6981780705,0.0156379107645,0.00541846605088
38,47,25.5538646784,0.0104077539714,0.00529685735461
38,48,26.4196896272,0.0051984694563,0.00522320684181
38,49,27.2946881279,0.0,0.00259923472815
39,0,28.6530975638,0.0,0.00222927603057
39,1,27.7848879789,0.00445855206114,0.00448331359586
39,2,26.9258240357,0.00892625291197,0.00455690932848
39,3,26.0768096208,0.0134116008927,0.00467798054403
39,4,25.2388589282,0.0179230346837,0.0048440705778
39,5,24.4131112315,0.0224669916675,0.00505252979487
39,6,23.6008474424,0.0270496693087,0.00530013220624
39,7,22.803508502,0.0316737629901,0.00558392276178
39,8,22.0227155455,0.0363413084243,0.0059006687987
39,9,21.2602916255,0.0410490946522,0.00624755397589
39,10,20.5182845287,0.0457924899575,0.00662144734166
39,11,19.7989898732,0.0505595687326,0.00701949038237
39,12,19.1049731745,0.0553358470396,0.0074382412752
39,13,18.4390889146,0.0600972509395,0.00787421589356
39,14,17.8044938148,0.0648157801921,0.0083229557302
39,15,17.2046505341,0.0694516240896,0.00877956741488
39,16,16.6433169771,0.0739599790152,0.00923776319152
39,17,16.1245154966,0.0782829209586,0.00969046191555
39,18,15.6524758425,0.0823579265513,0.0101288973722
39,19,15.2315462117,0.086110469132,0.0105434120009
39,20,14.8660687473,0.089465041522,0.0109228157595
39,21,14.5602197786,0.0923394867341,0.0112555864976
39,22,14.3178210633,0.0946589240434,0.0115297035243
39,23,14.1421356237,0.0963518360498,0.0117343999449
39,24,14.0356688476,0.0973655901014,0.0118604390774
39,25,14.0,0.0976620614723,0.0119020630565
39,26,14.0356688476,0.097231177127,0.0118569928873
39,27,14.1421356237,0.0960824782261,0.0117275869276
39,28,14.3178210633,0.0942535365893,0.0115196827455
39,29,14.5602197786,0.091796470359,0.011242595708
39,30,14.8660687473,0.0887822198564,0.0109071745886
39,31,15.2315462117,0.0852851652625,0.0105255238146
39,32,15.6524758425,0.0813868605205,0.0101092602748
39,33,16.1245154966,0.0771623240074,0.00966967867829
39,34,16.6433169771,0.0726854539408,0.00921656492546
39,35,17.2046505341,0.0680182967741,0.00875883584142
39,36,17.8044938148,0.0632181269797,0.00830376292801
39,37,18.4390889146,0.0583292873465,0.00785786167066
39,38,19.1049731745,0.0533909279908,0.00742631023619
39,39,19.7989898732,0.0484306151378,0.00701390401375
39,40,20.5182845287,0.0434717698094,0.0066245336608
39,41,21.2602916255,0.038528489643,0.00626210377507
39,42,22.0227155455,0.0336120868096,0.00592999596357
39,43,22.803508502,0.0287268909245,0.00563188855992
39,44,23.6008474424,0.0238755903768,0.0053711398118
39,45,24.4131112315,0.0190559915818,0.00515144210327
39,46,25.2388589282,0.0142650479672,0.00497605326759
39,47,26.0768096208,0.00949664356942,0.00484824326332
39,48,26.9258240357,0.00474428461085,0.00477038019346
39,49,27.7848879789,0.0,0.00237214230542
40,0,29.1547594742,0.0,0.00201458035229
40,1,28.3019433962,0.00402916070458,0.00405580818033
40,2,27.4590604355,0.00806528394684,0.00413511089588
40,3,26.6270539114,0.0121152897199,0.00426470912977
40,4,25.8069758011,0.0161848572237,0.00444145661252
40,5,25.0,0.0202794894315,0.00466127926494
40,6,24.2074368738,0.024402130145,0.00492017436693
40,7,23.4307490277,0.0285552711247,0.0052138885303
40,8,22.6715680975,0.0327373798115,0.00553868046898
40,9,21.9317121995,0.0369459768468,0.00589070510483
40,10,21.2132034356,0.0411729063039,0.00626659684193
40,11,20.5182845287,0.0454083238865,0.00666267096638
40,12,19.8494332413,0.0496349055068,0.00707545338944
40,13,19.2093727123,0.0538327392424,0.00750079471721
40,14,18.6010752377,0.0579726825999,0.0079344194986
40,15,18.0277563773,0.0620222684365,0.00837100814123
40,16,17.4928556845,0.0659386040619,0.00880481578082
40,17,17.0,0.069675584537,0.00922878434066
40,18,16.5529453572,0.0731769455584,0.00963530615913
40,19,16.1554944214,0.0763852385004,0.0100154719176
40,20,15.8113883008,0.0792357336378,0.0103600977912
40,21,15.5241746963,0.0816674822804,0.0106592455232
40,22,15.2970585408,0.0836183623787,0.0109036154673
40,23,15.1327459504,0.0850377587762,0.0110843799431
40,24,15.0332963784,0.0858818987982,0.011194833267
40,25,15.0,0.0861263183315,0.0112302535085
40,26,15.0332963784,0.0857594246801,0.0111893179008
40,27,15.1327459504,0.0847923217176,0.0110734196715
40,28,15.2970585408,0.0832490024757,0.0108873502156
40,29,15.5241746963,0.0811727307375,0.0106378867237
40,30,15.8113883008,0.0786136658986,0.0103339274791
40,31,16.1554944214,0.075633399654,0.00998485060393
40,32,16.5529453572,0.0722924386238,0.00960067700716
40,33,17.0,0.0686549612048,0.00919069232326
40,34,17.4928556845,0.0647779878842,0.00876392262776
40,35,18.0277563773,0.0607172142546,0.00832812817661
40,36,18.6010752377,0.0565183346135,0.00789055090217
40,37,19.2093727123,0.0522236639475,0.00745717709777
40,38,19.8494332413,0.0478652852067,0.00703362055457
40,39,20.5182845287,0.0434717698094,0.0066245336608
40,40,21.2132034356,0.03906268925,0.00623451824189
40,41,21.9317121995,0.0346548295568,0.00586760251681
40,42,22.6715680975,0.0302577683478,0.0055281061382
40,43,23.4307490277,0.025879198769,0.00522011069165
40,44,24.2074368738,0.0215214560802,0.00494819390333
40,45,25.0,0.0171857507717,0.00471677951438
40,46,25.8069758011,0.0128696459531,0.00453061100309
40,47,26.6270539114,0.00857011524914,0.00439384732998
40,48,27.4590604355,0.00428202541767,0.00431022986882
40,49,28.3019433962,0.0,0.00214101270884
41,0,29.6816441593,0.0,0.00179640340517
41,1,28.8444102037,0.00359280681033,0.0036221939067
41,2,28.0178514522,0.00719100479364,0.00370906012171
41,3,27.2029410175,0.0107994168165,0.00385028954968
41,4,26.4007575649,0.0144227503477,0.00404105160461
41,5,25.6124969497,0.0180639786899,0.0042760792278
41,6,24.8394846967,0.0217257703078,0.00454974395476
41,7,24.0831891576,0.0254078115522,0.00485700057894
41,8,23.3452350599,0.0291091591701,0.00519295838626
41,9,22.627416998,0.0328245266195,0.00555346500633
41,10,21.9317121995,0.0365475115099,0.00593436237021
41,11,21.2602916255,0.0402659150025,0.00633196711252
41,12,20.6155281281,0.0439658255544,0.00674221091483
41,13,20.0,0.0476261179234,0.00716115663941
41,14,19.4164878389,0.0512234418098,0.0075841052372
41,15,18.8679622641,0.0547261629945,0.00800619968909
41,16,18.3575597507,0.0581004116691,0.0084215435205
41,17,17.88854382,0.061303867569,0.00882393549615
41,18,17.4642491966,0.0642931253398,0.00920606190312
41,19,17.0880074906,0.0670178056736,0.00956042703142
41,20,16.7630546142,0.0694294630273,0.00987870345433
41,21,16.4924225025,0.0714763463709,0.010152923082
41,22,16.2788205961,0.0731137028243,0.0103750349454
41,23,16.1245154966,0.0742989378781,0.0105383287398
41,24,16.0312195419,0.0750024014737,0.0106370943855
41,25,16.0,0.0752018883753,0.0106680406031
41,26,16.0312195419,0.0748923366609,0.0106297402549
41,27,16.1245154966,0.0740783814884,0.0105236753836
41,28,16.2788205961,0.0727817844482,0.0103531934941
41,29,16.4924225025,0.0710317842165,0.0101240594209
41,30,16.7630546142,0.0688705137586,0.00984304397189
41,31,17.0880074906,0.066342328831,0.00951825909361
41,32,17.4642491966,0.0634985013784,0.00915774853077
41,33,17.88854382,0.0603870943039,0.00876992325135
41,34,18.3575597507,0.0570579930895,0.00836239193443
41,35,18.8679622641,0.0535542377466,0.00794260320399
41,36,19.4164878389,0.0499176466372,0.00751694434615
41,37,20.0,0.0461817486232,0.00709154225104
41,38,20.6155281281,0.042377680449,0.00667156601379
41,39,21.2602916255,0.038528489643,0.00626210377507
41,40,21.9317121995,0.0346548295568,0.00586760251681
41,41,22.627416998,0.0307703709865,0.00549275548418
41,42,23.3452350599,0.0268869002563,0.00514202357203
41,43,24.0831891576,0.0230106797234,0.00482046569799
41,44,24.8394846967,0.0191466947829,0.00453324395495
41,45,25.6124969497,0.0152959094718,0.00428624798107
41,46,26.4007575649,0.0114585254236,0.00408535650555
41,47,27.2029410175,0.00763214605638,0.00393659318615
41,48,28.0178514522,0.00381398858012,0.00384492228526
41,49,28.8444102037,0.0,0.00190699429006
42,0,30.2324329157,0.0,0.00157565984451
42,1,29.4108823397,0.00315131968902,0.00318428112868
42,2,28.6006992922,0.00630651160091,0.00328150095797
42,3,27.8028775489,0.00946939200715,0.00343800845259
42,4,27.0185121722,0.0126427486608,0.00364716346086
42,5,26.2488094968,0.0158291732954,0.00390144547037
42,6,25.495097568,0.0190291608443,0.00419387152923
42,7,24.7588368063,0.0222427924195,0.0045179388135
42,8,24.0416305603,0.0254669186971,0.00486825935745
42,9,23.3452350599,0.0286976552736,0.00523987266243
42,10,22.6715680975,0.0319266981137,0.00562863085207
42,11,22.0227155455,0.0351446088284,0.00603033579644
42,12,21.400934559,0.0383363637848,0.00644117481906
42,13,20.8086520467,0.041485445452,0.00685683449738
42,14,20.2484567313,0.0445688037216,0.00727305718625
42,15,19.7230829233,0.0475618320876,0.00768476555665
42,16,19.2353840617,0.0504330120512,0.00808675840675
42,17,18.7882942281,0.0531499181978,0.00847287674544
42,18,18.3847763109,0.0556738825581,0.008836867902
42,19,18.0277563773,0.0579671741273,0.00917164297002
42,20,17.7200451467,0.0599879664269,0.00947034519479
42,21,17.4642491966,0.0616986624466,0.00972574010663
42,22,17.2626765016,0.0630611646694,0.00993148330981
42,23,17.1172427686,0.0640458958782,0.0100816101193
42,24,17.0293863659,0.0646268808432,0.0101718852676
42,25,17.0,0.0647905210185,0.0101992286699
42,26,17.0293863659,0.0645296520997,0.0101629114502
42,27,17.1172427686,0.0638510575802,0.0100636998088
42,28,17.2626765016,0.0627679696121,0.00990471021299
42,29,17.4642491966,0.0613059675833,0.00969021834411
42,30,17.7200451467,0.0594942760883,0.00942622799676
42,31,18.0277563773,0.0573705820269,0.00911913354055
42,32,18.3847763109,0.0549721437551,0.00877622184558
42,33,18.7882942281,0.0523403644179,0.00840442463767
42,34,19.2353840617,0.0495126524235,0.00801091803214
42,35,19.7230829233,0.0465272447281,0.00760208302305
42,36,20.2484567313,0.0434162655656,0.00718423774502
42,37,20.8086520467,0.0402108043432,0.00676281251699
42,38,21.400934559,0.036935198323,0.00634317693343
42,39,22.0227155455,0.0336120868096,0.00592999596357
42,40,22.6715680975,0.0302577683478,0.0055281061382
42,41,23.3452350599,0.0268869002563,0.00514202357203
42,42,24.0416305603,0.0235087819674,0.00477683462029
42,43,24.7588368063,0.0201314359511,0.00443781572964
42,44,25.495097568,0.016758733856,0.00413125694406
42,45,26.2488094968,0.0133936881503,0.00386402127269
42,46,27.0185121722,0.0100364002132,0.00364398700579
42,47,27.8028775489,0.00668646982041,0.00347904360641
42,48,28.6006992922,0.00334178284641,0.00337660530057
42,49,29.4108823397,0.0,0.0016708914232
43,0,30.8058436015,0.0,0.00135298017242
43,1,30.0,0.00270596034485,0.00274399508837
43,2,29.206163733,0.00541478511927,0.00285515961669
43,3,28.4253408071,0.00812889095042,0.00303204650745
43,4,27.6586333719,0.0108505819296,0.00326466114028
43,5,26.9072480941,0.0135808049864,0.00354302320538
43,6,26.1725046566,0.016320243197,0.00385800175081
43,7,25.4558441227,0.0190672785842,0.00420219466718
43,8,24.7588368063,0.0218198147401,0.00456931437324
43,9,24.0831891576,0.0245724776641,0.00495440292832
43,10,23.4307490277,0.0273191459483,0.0053529032375
43,11,22.803508502,0.0300494584125,0.00576094548835
43,12,22.2036033112,0.0327520517422,0.00617443683285
43,13,21.6333076528,0.0354104963783,0.0065895325459
43,14,21.0950231097,0.0380072786452,0.0070017615702
43,15,20.591260282,0.040519349583,0.00740666761294
43,16,20.1246117975,0.0429229303319,0.00779896596957
43,17,19.6977156036,0.0451889106127,0.00817335011098
43,18,19.3132079158,0.0472885676396,0.00852370087312
43,19,18.973665961,0.0491890418508,0.00884407053018
43,20,18.6815416923,0.0508599787222,0.00912797340367
43,21,18.4390889146,0.0522691723193,0.00936954535989
43,22,18.2482875909,0.0533899116535,0.0095629112193
43,23,18.1107702763,0.0541966001221,0.00970345728427
43,24,18.0277563773,0.0546722629352,0.00978719426891
43,25,18.0,0.054803662756,0.00981199651638
43,26,18.0277563773,0.0545882364586,0.00977681498207
43,27,18.1107702763,0.0540282271205,0.00968271589178
43,28,18.2482875909,0.0531365393614,0.00953184426604
43,29,18.4390889146,0.0519298404164,0.00932820706749
43,30,18.6815416923,0.0504333817281,0.00907644337663
43,31,18.973665961,0.0486735794332,0.00878245276259
43,32,19.3132079158,0.0466822833037,0.00845214025282
43,33,19.6977156036,0.0444895671892,0.00809203664983
43,34,20.1246117975,0.0421279271037,0.00770816548467
43,35,20.591260282,0.0396258231765,0.00730673842303
43,36,21.0950231097,0.0370120017958,0.00689320823336
43,37,21.6333076528,0.034310004861,0.00647304754831
43,38,22.2036033112,0.0315425292573,0.00605099365489
43,39,22.803508502,0.0287268909245,0.00563188855992
43,40,23.4307490277,0.025879198769,0.00522011069165
43,41,24.0831891576,0.0230106797234,0.00482046569799
43,42,24.7588368063,0.0201314359511,0.00443781572964
43,43,25.4558441227,0.0172475482574,0.00407802459075
43,44,26.1725046566,0.0143642382671,0.00374776336026
43,45,26.9072480941,0.0114837090602,0.00345538669236
43,46,27.6586333719,0.00860759794848,0.00321054799093
43,47,28.4253408071,0.00573555016562,0.0030242367805
43,48,29.206163733,0.00286690106346,0.00290697050363
43,49,30.0,0.0,0.00143345053173
44,0,31.4006369362,0.0,0.00112896691527
44,1,30.61045573,0.00225793383055,0.00230307684019
44,2,29.8328677804,0.0045177775809,0.00243374891273
44,3,29.0688837075,0.00678139328511,0.00263767301515
44,4,28.319604517,0.00904988312096,0.00290018518747
44,5,27.5862284483,0.0113241916799,0.00320756683039
44,6,26.8700576851,0.0136037283732,0.00354891097064
44,7,26.1725046566,0.0158875998239,0.00391567439318
44,8,25.495097568,0.0181725840148,0.00430156198397
44,9,24.8394846967,0.0204549742919,0.00470137521767
44,10,24.2074368738,0.0227279496031,0.00511102139009
44,11,23.6008474424,0.0249840229046,0.00552651587484
44,12,23.0217288664,0.0272118883931,0.00594431646693
44,13,22.4722050542,0.0293994888539,0.0063604377996
44,14,21.9544984001,0.0315304648981,0.00677101828672
44,15,21.4709105536,0.0335878824308,0.00717147812402
44,16,21.0237960416,0.0355504490808,0.00755726735053
44,17,20.6155281281,0.037396955967,0.00792305514757
44,18,20.2484567313,0.0391024355369,0.00826364669729
44,19,19.9248588452,0.0406433363005,0.00857321863147
44,20,19.6468827044,0.0419937342919,0.00884639780522
44,21,19.4164878389,0.0431311380999,0.00907754834849
44,22,19.2353840617,0.0440327095031,0.0092619749151
44,23,19.1049731745,0.0446813946385,0.00939522311954
44,24,19.0262975904,0.0450619080196,0.00947431415597
44,25,19.0,0.0451667078799,0.00949696836194
44,26,19.0262975904,0.0449914038581,0.00946274105564
44,27,19.1049731745,0.0445401144727,0.0093720759256
44,28,19.2353840617,0.0438201202964,0.00922725048483
44,29,19.4164878389,0.0428464245991,0.0090312463507
44,30,19.6468827044,0.0416358309745,0.00878851818464
44,31,19.9248588452,0.0402108860296,0.00850377324845
44,32,20.2484567313,0.0385938428373,0.00818265818591
44,33,20.6155281281,0.0368103268078,0.00783057872494
44,34,21.0237960416,0.0348836656255,0.00745339604081
44,35,21.4709105536,0.0328385262426,0.00705638091643
44,36,21.9544984001,0.0306959135803,0.00664496074719
44,37,22.4722050542,0.0284768259726,0.00622384862081
44,38,23.0217288664,0.0261980229207,0.00579784171644
44,39,23.6008474424,0.0238755903768,0.0053711398118
44,40,24.2074368738,0.0215214560802,0.00494819390333
44,41,24.8394846967,0.0191466947829,0.00453324395495
44,42,25.495097568,0.016758733856,0.00413125694406
44,43,26.1725046566,0.0143642382671,0.00374776336026
44,44,26.8700576851,0.011966961895,0.00338997273409
44,45,27.5862284483,0.00957009285051,0.0030669496803
44,46,28.319604517,0.00717473235492,0.00279069533613
44,47,29.0688837075,0.00478162555058,0.00257573518113
44,48,29.8328677804,0.00239027124182,0.00243794979354
44,49,30.61045573,0.0,0.00119513562091
45,0,32.0156211872,0.0,0.000903998698215
45,1,31.2409987036,0.00180799739643,0.00186393401899
45,2,30.4795013083,0.00361732868205,0.00202259484583
45,3,29.7321374946,0.00542902148816,0.00226297832332
45,4,29.0,0.0072440213478,0.0025626979413
45,5,28.2842712475,0.00906235023905,0.00290408349212
45,6,27.5862284483,0.0108838489489,0.00327448257441
45,7,26.9072480941,0.0127068083233,0.00366537618595
45,8,26.2488094968,0.0145292158293,0.00407055502811
45,9,25.6124969497,0.0163468858856,0.00448556220752
45,10,25.0,0.0181552015321,0.0049064718751
45,11,24.4131112315,0.0199467952099,0.00533000976368
45,12,23.8537208838,0.0217137885869,0.0057526352591
45,13,23.3238075794,0.0234451057461,0.0061710137755
45,14,22.825424421,0.0251292308972,0.0065811839969
45,15,22.360679775,0.0267512661614,0.00697924334448
45,16,21.9317121995,0.0282962383605,0.0073605379508
45,17,21.5406592285,0.0297460286375,0.00772051896952
45,18,21.1896201004,0.0310832462395,0.00805395351667
45,19,20.8806130178,0.0322881335225,0.0083559370412
45,20,20.6155281281,0.0333429624603,0.00862113293489
45,21,20.3960780544,0.0342289362852,0.00884491485135
45,22,20.2237484162,0.0349309457568,0.00902261972921
45,23,20.0997512422,0.0354343609093,0.00915075793373
45,24,20.0249843945,0.0357298505767,0.00922622623927
45,25,20.0,0.0358098568858,0.00924748785356
45,26,20.0249843945,0.0356731299601,0.00921367236016
45,27,20.0997512422,0.0353207066157,0.00912563091769
45,28,20.2237484162,0.0347599232242,0.00898488348178
45,29,20.3960780544,0.0339999067092,0.00879451382893
45,30,20.6155281281,0.033055057759,0.0085580000048
45,31,20.8806130178,0.0319402908736,0.0082799895962
45,32,21.1896201004,0.0306741673331,0.00796510861511
45,33,21.5406592285,0.0292742315791,0.00761869104334
45,34,21.9317121995,0.027760002743,0.00724566477913
45,35,22.360679775,0.026148702588,0.00685129074058
45,36,22.825424421,0.024458214157,0.00644018971013
45,37,23.3238075794,0.0227033625285,0.00601711026774
45,38,23.8537208838,0.0208988219489,0.00558612754005
45,39,24.4131112315,0.0190559915818,0.00515144210327
45,40,25.0,0.0171857507717,0.00471677951438
45,41,25.6124969497,0.0152959094718,0.00428624798107
45,42,26.2488094968,0.0133936881503,0.00386402127269
45,43,26.9072480941,0.0114837090602,0.00345538669236
45,44,27.5862284483,0.00957009285051,0.0030669496803
45,45,28.2842712475,0.00765496809199,0.00270820877124
45,46,29.0,0.00574010727648,0.00239259361142
45,47,29.7321374946,0.00382594843997,0.00213919919387
45,48,30.4795013083,0.00191272399536,0.00197174054827
45,49,31.2409987036,0.0,0.000956361997681
46,0,32.6496554346,0.0,0.000678430203487
46,1,31.8904374382,0.00135686040697,0.00143039744495
46,2,31.1448230048,0.00271451826271,0.00163145874726
46,3,30.4138126515,0.00407374044999,0.00192076646877
46,4,29.6984848098,0.00543483054302,0.00226530244262
46,5,29.0,0.00679799473864,0.00264394028855
46,6,28.319604517,0.00816250885988,0.00304430980956
46,7,27.6586333719,0.00952747162984,0.00345874299175
46,8,27.0185121722,0.0108905850936,0.0038823779619
46,9,26.4007575649,0.0122492871815,0.00431141906874
46,10,25.8069758011,0.0135991754301,0.00474293054747
46,11,25.2388589282,0.0149355168218,0.00517386183099
46,12,24.6981780705,0.0162513649983,0.00560141212179
46,13,24.1867732449,0.0175394552159,0.00602221872313
46,14,23.7065391823,0.0187900867831,0.00643297886366
46,15,23.2594066992,0.0199934197944,0.00682965856504
46,16,22.8473193176,0.0211372095625,0.00720829122854
46,17,22.4722050542,0.0222095190628,0.00756418704365
46,18,22.1359436212,0.0231963872612,0.00789288545245
46,19,21.8403296678,0.0240849421167,0.00818937259849
46,20,21.5870331449,0.0248610457417,0.00844916751983
46,21,21.3775583264,0.02551272773,0.00866754571382
46,22,21.2132034356,0.0260277763294,0.00884071586216
