n, F
1376,-27.3405072616
1377,-27.3405072793
1378,-27.3405072971
1379,-27.3405073148
1380,-27.3405073326
1381,-27.3405073503
1382,-27.340507368
1383,-27.3405073857
1384,-27.3405074034
1385,-27.3405074211
1386,-27.3405074388
1387,-27.3405074565
1388,-27.3405074741
1389,-27.3405074918
1390,-27.3405075094
1391,-27.3405075271
1392,-27.3405075447
1393,-27.3405075623
1394,-27.3405075799
1395,-27.3405075975
1396,-27.3405076151
1397,-27.3405076327
1398,-27.3405076502
1399,-27.3405076678
1400,-27.3405076853
1401,-27.3405077029
1402,-27.3405077204
1403,-27.3405077379
1404,-27.3405077554
1405,-27.3405077729
1406,-27.3405077904
1407,-27.3405078079
1408,-27.3405078254
1409,-27.3405078428
1410,-27.3405078603
1411,-27.3405078777
1412,-27.3405078952
1413,-27.3405079126
1414,-27.34050793
1415,-27.3405079474
1416,-27.3405079648
1417,-27.3405079822
1418,-27.3405079996
1419,-27.340508017
1420,-27.3405080343
1421,-27.3405080517
1422,-27.340508069
1423,-27.3405080864
1424,-27.3405081037
1425,-27.340508121
1426,-27.3405081383
1427,-27.3405081556
1428,-27.3405081729
1429,-27.3405081902
1430,-27.3405082075
1431,-27.3405082248
1432,-27.340508242
1433,-27.3405082593
1434,-27.3405082765
1435,-27.3405082938
1436,-27.340508311
1437,-27.3405083282
1438,-27.3405083454
1439,-27.3405083626
1440,-27.3405083798
1441,-27.340508397
1442,-27.3405084142
1443,-27.3405084313
1444,-27.3405084485
1445,-27.3405084656
1446,-27.3405084828
1447,-27.3405084999
1448,-27.340508517
1449,-27.3405085342
1450,-27.3405085513
1451,-27.3405085684
1452,-27.3405085855
1453,-27.3405086025
1454,-27.3405086196
1455,-27.3405086367
1456,-27.3405086537
1457,-27.3405086708
1458,-27.3405086878
1459,-27.3405087049
1460,-27.3405087219
1461,-27.3405087389
1462,-27.3405087559
1463,-27.3405087729
1464,-27.3405087899
1465,-27.3405088069
1466,-27.3405088239
1467,-27.3405088409
1468,-27.3405088578
1469,-27.3405088748
1470,-27.3405088917
1471,-27.3405089087
1472,-27.3405089256
1473,-27.3405089425
1474,-27.3405089594
1475,-27.3405089763
1476,-27.3405089932
1477,-27.3405090101
1478,-27.340509027
1479,-27.3405090439
1480,-27.3405090608
1481,-27.3405090776
1482,-27.3405090945
1483,-27.3405091113
1484,-27.3405091282
1485,-27.340509145
1486,-27.3405091618
1487,-27.3405091787
1488,-27.3405091955
1489,-27.3405092123
1490,-27.3405092291
1491,-27.3405092458
1492,-27.3405092626
1493,-27.3405092794
1494,-27.3405092962
1495,-27.3405093129
1496,-27.3405093297
1497,-27.3405093464
1498,-27.3405093632
1499,-27.3405093799
1500,-27.3405093966
1501,-27.3405094133
1502,-27.34050943
1503,-27.3405094467
1504,-27.3405094634
1505,-27.3405094801
1506,-27.3405094968
1507,-27.3405095134
1508,-27.3405095301
1509,-27.3405095468
1510,-27.3405095634
1511,-27.3405095801
1512,-27.3405095967
1513,-27.3405096133
1514,-27.3405096299
1515,-27.3405096466
1516,-27.3405096632
1517,-27.3405096798
1518,-27.3405096964
1519,-27.3405097129
1520,-27.3405097295
1521,-27.3405097461
1522,-27.3405097627
1523,-27.3405097792
1524,-27.3405097958
1525,-27.3405098123
1526,-27.3405098289
1527,-27.3405098454
1528,-27.3405098619
1529,-27.3405098784
1530,-27.3405098949
1531,-27.3405099114
1532,-27.3405099279
1533,-27.3405099444
1534,-27.3405099609
1535,-27.3405099774
1536,-27.3405099939
1537,-27.3405100103
1538,-27.3405100268
1539,-27.3405100432
1540,-27.3405100597
1541,-27.3405100761
1542,-27.3405100926
1543,-27.340510109
1544,-27.3405101254
1545,-27.3405101418
1546,-27.3405101582
1547,-27.3405101746
1548,-27.340510191
1549,-27.3405102074
1550,-27.3405102238
1551,-27.3405102401
1552,-27.3405102565
1553,-27.3405102729
1554,-27.3405102892
1555,-27.3405103056
1556,-27.3405103219
1557,-27.3405103383
1558,-27.3405103546
1559,-27.3405103709
1560,-27.3405103872
1561,-27.3405104035
1562,-27.3405104198
1563,-27.3405104361
1564,-27.3405104524
1565,-27.3405104687
1566,-27.340510485
1567,-27.3405105013
1568,-27.3405105175
1569,-27.3405105338
1570,-27.3405105501
1571,-27.3405105663
1572,-27.3405105825
1573,-27.3405105988
1574,-27.340510615
1575,-27.3405106312
1576,-27.3405106475
1577,-27.3405106637
1578,-27.3405106799
1579,-27.3405106961
1580,-27.3405107123
1581,-27.3405107285
1582,-27.3405107446
1583,-27.3405107608
1584,-27.340510777
1585,-27.3405107932
1586,-27.3405108093
1587,-27.3405108255
1588,-27.3405108416
1589,-27.3405108578
1590,-27.3405108739
1591,-27.34051089
1592,-27.3405109062
1593,-27.3405109223
1594,-27.3405109384
1595,-27.3405109545
1596,-27.3405109706
1597,-27.3405109867
1598,-27.3405110028
1599,-27.3405110189
1600,-27.3405110349
1601,-27.340511051
1602,-27.3405110671
1603,-27.3405110832
1604,-27.3405110992
1605,-27.3405111153
1606,-27.3405111313
1607,-27.3405111473
1608,-27.3405111634
1609,-27.3405111794
1610,-27.3405111954
1611,-27.3405112115
1612,-27.3405112275
1613,-27.3405112435
1614,-27.3405112595
1615,-27.3405112755
1616,-27.3405112915
1617,-27.3405113075
1618,-27.3405113234
1619,-27.3405113394
1620,-27.3405113554
1621,-27.3405113713
1622,-27.3405113873
1623,-27.3405114033
1624,-27.3405114192
1625,-27.3405114351
1626,-27.3405114511
1627,-27.340511467
1628,-27.3405114829
1629,-27.3405114989
1630,-27.3405115148
1631,-27.3405115307
1632,-27.3405115466
1633,-27.3405115625
1634,-27.3405115784
1635,-27.3405115943
1636,-27.3405116102
1637,-27.3405116261
1638,-27.3405116419
1639,-27.3405116578
1640,-27.3405116737
1641,-27.3405116895
1642,-27.3405117054
1643,-27.3405117212
1644,-27.3405117371
1645,-27.3405117529
1646,-27.3405117688
1647,-27.3405117846
1648,-27.3405118004
1649,-27.3405118162
1650,-27.3405118321
1651,-27.3405118479
1652,-27.3405118637
1653,-27.3405118795
1654,-27.3405118953
1655,-27.3405119111
1656,-27.3405119268
1657,-27.3405119426
1658,-27.3405119584
1659,-27.3405119742
1660,-27.3405119899
1661,-27.3405120057
1662,-27.3405120215
1663,-27.3405120372
1664,-27.340512053
1665,-27.3405120687
1666,-27.3405120845
1667,-27.3405121002
1668,-27.3405121159
1669,-27.3405121316
1670,-27.3405121474
1671,-27.3405121631
1672,-27.3405121788
1673,-27.3405121945
1674,-27.3405122102
1675,-27.3405122259
1676,-27.3405122416
1677,-27.3405122573
1678,-27.340512273
1679,-27.3405122886
1680,-27.3405123043
1681,-27.34051232
1682,-27.3405123356
1683,-27.3405123513
1684,-27.340512367
1685,-27.3405123826
1686,-27.3405123983
1687,-27.3405124139
1688,-27.3405124295
1689,-27.3405124452
1690,-27.3405124608
1691,-27.3405124764
1692,-27.340512492
1693,-27.3405125077
1694,-27.3405125233
1695,-27.3405125389
1696,-27.3405125545
1697,-27.3405125701
1698,-27.3405125857
1699,-27.3405126013
1700,-27.3405126168
1701,-27.3405126324
1702,-27.340512648
1703,-27.3405126636
1704,-27.3405126791
1705,-27.3405126947
1706,-27.3405127103
1707,-27.3405127258
1708,-27.3405127414
1709,-27.3405127569
1710,-27.3405127725
1711,-27.340512788
1712,-27.3405128035
1713,-27.3405128191
1714,-27.3405128346
1715,-27.3405128501
1716,-27.3405128656
1717,-27.3405128811
1718,-27.3405128967
1719,-27.3405129122
1720,-27.3405129277
1721,-27.3405129432
1722,-27.3405129587
1723,-27.3405129741
1724,-27.3405129896
1725,-27.3405130051
1726,-27.3405130206
1727,-27.3405130361
1728,-27.3405130515
1729,-27.340513067
1730,-27.3405130825
1731,-27.3405130979
1732,-27.3405131134
1733,-27.3405131288
1734,-27.3405131443
1735,-27.3405131597
1736,-27.3405131751
1737,-27.3405131906
1738,-27.340513206
1739,-27.3405132214
1740,-27.3405132369
1741,-27.3405132523
1742,-27.3405132677
1743,-27.3405132831
1744,-27.3405132985
1745,-27.3405133139
1746,-27.3405133293
1747,-27.3405133447
1748,-27.3405133601
1749,-27.3405133755
1750,-27.3405133909
1751,-27.3405134063
1752,-27.3405134216
1753,-27.340513437
1754,-27.3405134524
1755,-27.3405134677
1756,-27.3405134831
1757,-27.3405134985
1758,-27.3405135138
1759,-27.3405135292
1760,-27.3405135445
1761,-27.3405135599
1762,-27.3405135752
1763,-27.3405135905
1764,-27.3405136059
1765,-27.3405136212
1766,-27.3405136365
1767,-27.3405136519
1768,-27.3405136672
1769,-27.3405136825
1770,-27.3405136978
1771,-27.3405137131
1772,-27.3405137284
1773,-27.3405137437
1774,-27.340513759
1775,-27.3405137743
1776,-27.3405137896
1777,-27.3405138049
1778,-27.3405138202
1779,-27.3405138355
1780,-27.3405138507
1781,-27.340513866
1782,-27.3405138813
1783,-27.3405138966
1784,-27.3405139118
1785,-27.3405139271
1786,-27.3405139423
1787,-27.3405139576
1788,-27.3405139728
1789,-27.3405139881
1790,-27.3405140033
1791,-27.3405140186
1792,-27.3405140338
1793,-27.340514049
1794,-27.3405140643
1795,-27.3405140795
1796,-27.3405140947
1797,-27.34051411
1798,-27.3405141252
1799,-27.3405141404
1800,-27.3405141556
1801,-27.3405141708
1802,-27.340514186
1803,-27.3405142012
1804,-27.3405142164
1805,-27.3405142316
1806,-27.3405142468
1807,-27.340514262
1808,-27.3405142772
1809,-27.3405142924
1810,-27.3405143075
1811,-27.3405143227
1812,-27.3405143379
1813,-27.3405143531
1814,-27.3405143682
1815,-27.3405143834
1816,-27.3405143986
1817,-27.3405144137
1818,-27.3405144289
1819,-27.340514444
1820,-27.3405144592
1821,-27.3405144743
1822,-27.3405144895
1823,-27.3405145046
1824,-27.3405145197
1825,-27.3405145349
1826,-27.34051455
1827,-27.3405145651
1828,-27.3405145803
1829,-27.3405145954
1830,-27.3405146105
1831,-27.3405146256
1832,-27.3405146407
1833,-27.3405146558
1834,-27.3405146709
1835,-27.3405146861
1836,-27.3405147012
1837,-27.3405147163
1838,-27.3405147313
1839,-27.3405147464
1840,-27.3405147615
1841,-27.3405147766
1842,-27.3405147917
1843,-27.3405148068
1844,-27.3405148219
1845,-27.3405148369
1846,-27.340514852
1847,-27.3405148671
1848,-27.3405148822
1849,-27.3405148972
1850,-27.3405149123
1851,-27.3405149273
1852,-27.3405149424
1853,-27.3405149575
1854,-27.3405149725
1855,-27.3405149876
1856,-27.3405150026
1857,-27.3405150177
1858,-27.3405150327
1859,-27.3405150477
1860,-27.3405150628
1861,-27.3405150778
1862,-27.3405150928
1863,-27.3405151079
1864,-27.3405151229
1865,-27.3405151379
1866,-27.3405151529
1867,-27.340515168
1868,-27.340515183
1869,-27.340515198
1870,-27.340515213
1871,-27.340515228
1872,-27.340515243
1873,-27.340515258
1874,-27.340515273
1875,-27.340515288
1876,-27.340515303
1877,-27.340515318
1878,-27.340515333
1879,-27.340515348
1880,-27.340515363
1881,-27.3405153779
1882,-27.3405153929
1883,-27.3405154079
1884,-27.3405154229
1885,-27.3405154378
1886,-27.3405154528
1887,-27.3405154678
1888,-27.3405154827
1889,-27.3405154977
1890,-27.3405155127
1891,-27.3405155276
1892,-27.3405155426
1893,-27.3405155575
1894,-27.3405155725
1895,-27.3405155874
1896,-27.3405156024
1897,-27.3405156173
1898,-27.3405156323
1899,-27.3405156472
1900,-27.3405156622
1901,-27.3405156771
1902,-27.340515692
1903,-27.340515707
1904,-27.3405157219
1905,-27.3405157368
1906,-27.3405157517
1907,-27.3405157667
1908,-27.3405157816
1909,-27.3405157965
1910,-27.3405158114
1911,-27.3405158263
1912,-27.3405158412
1913,-27.3405158561
1914,-27.340515871
1915,-27.3405158859
1916,-27.3405159008
1917,-27.3405159157
1918,-27.3405159306
1919,-27.3405159455
1920,-27.3405159604
1921,-27.3405159753
1922,-27.3405159902
1923,-27.3405160051
1924,-27.34051602
1925,-27.3405160349
1926,-27.3405160497
1927,-27.3405160646
1928,-27.3405160795
1929,-27.3405160944
1930,-27.3405161092
1931,-27.3405161241
1932,-27.340516139
1933,-27.3405161539
1934,-27.3405161687
1935,-27.3405161836
1936,-27.3405161984
1937,-27.3405162133
1938,-27.3405162282
1939,-27.340516243
1940,-27.3405162579
1941,-27.3405162727
1942,-27.3405162876
1943,-27.3405163024
1944,-27.3405163172
1945,-27.3405163321
1946,-27.3405163469
1947,-27.3405163618
1948,-27.3405163766
1949,-27.3405163914
1950,-27.3405164063
1951,-27.3405164211
1952,-27.3405164359
1953,-27.3405164508
1954,-27.3405164656
1955,-27.3405164804
1956,-27.3405164952
1957,-27.3405165101
1958,-27.3405165249
1959,-27.3405165397
1960,-27.3405165545
1961,-27.3405165693
1962,-27.3405165841
1963,-27.3405165989
1964,-27.3405166137
1965,-27.3405166285
1966,-27.3405166433
1967,-27.3405166581
1968,-27.3405166729
1969,-27.3405166877
1970,-27.3405167025
1971,-27.3405167173
1972,-27.3405167321
1973,-27.3405167469
1974,-27.3405167617
1975,-27.3405167765
1976,-27.3405167913
1977,-27.3405168061
1978,-27.3405168209
1979,-27.3405168356
1980,-27.3405168504
1981,-27.3405168652
1982,-27.34051688
1983,-27.3405168947
1984,-27.3405169095
1985,-27.3405169243
1986,-27.3405169391
1987,-27.3405169538
1988,-27.3405169686
1989,-27.3405169834
1990,-27.3405169981
1991,-27.3405170129
1992,-27.3405170276
1993,-27.3405170424
1994,-27.3405170572
1995,-27.3405170719
1996,-27.3405170867
1997,-27.3405171014
1998,-27.3405171162
1999,-27.3405171309
2000,-27.3405171457
2001,-27.3405171604
2002,-27.3405171751
2003,-27.3405171899
2004,-27.3405172046
2005,-27.3405172194
2006,-27.3405172341
2007,-27.3405172488
2008,-27.3405172636
2009,-27.3405172783
2010,-27.3405172931
2011,-27.3405173078
2012,-27.3405173225
2013,-27.3405173372
2014,-27.340517352
2015,-27.3405173667
2016,-27.3405173814
2017,-27.3405173961
2018,-27.3405174109
2019,-27.3405174256
2020,-27.3405174403
2021,-27.340517455
2022,-27.3405174697
2023,-27.3405174844
2024,-27.3405174992
2025,-27.3405175139
2026,-27.3405175286
2027,-27.3405175433
2028,-27.340517558
2029,-27.3405175727
2030,-27.3405175874
2031,-27.3405176021
2032,-27.3405176168
2033,-27.3405176315
2034,-27.3405176462
2035,-27.3405176609
2036,-27.3405176756
2037,-27.3405176903
2038,-27.340517705
2039,-27.3405177197
2040,-27.3405177344
2041,-27.3405177491
2042,-27.3405177638
2043,-27.3405177785
2044,-27.3405177931
2045,-27.3405178078
2046,-27.3405178225
2047,-27.3405178372
2048,-27.3405178519
2049,-27.3405178666
2050,-27.3405178812
2051,-27.3405178959
2052,-27.3405179106
2053,-27.3405179253
2054,-27.3405179399
2055,-27.3405179546
2056,-27.3405179693
2057,-27.340517984
2058,-27.3405179986
2059,-27.3405180133
2060,-27.340518028
2061,-27.3405180426
2062,-27.3405180573
2063,-27.340518072
2064,-27.3405180866
2065,-27.3405181013
2066,-27.340518116
2067,-27.3405181306
2068,-27.3405181453
2069,-27.3405181599
2070,-27.3405181746
2071,-27.3405181893
2072,-27.3405182039
2073,-27.3405182186
2074,-27.3405182332
2075,-27.3405182479
2076,-27.3405182625
2077,-27.3405182772
2078,-27.3405182918
2079,-27.3405183065
2080,-27.3405183211
2081,-27.3405183358
2082,-27.3405183504
2083,-27.3405183651
2084,-27.3405183797
2085,-27.3405183943
2086,-27.340518409
2087,-27.3405184236
2088,-27.3405184383
2089,-27.3405184529
2090,-27.3405184675
2091,-27.3405184822
2092,-27.3405184968
2093,-27.3405185114
2094,-27.3405185261
2095,-27.3405185407
2096,-27.3405185553
2097,-27.34051857
2098,-27.3405185846
2099,-27.3405185992
2100,-27.3405186139
2101,-27.3405186285
2102,-27.3405186431
2103,-27.3405186577
2104,-27.3405186724
2105,-27.340518687
2106,-27.3405187016
2107,-27.3405187162
2108,-27.3405187309
2109,-27.3405187455
2110,-27.3405187601
2111,-27.3405187747
2112,-27.3405187893
2113,-27.340518804
2114,-27.3405188186
2115,-27.3405188332
2116,-27.3405188478
2117,-27.3405188624
2118,-27.340518877
2119,-27.3405188917
2120,-27.3405189063
2121,-27.3405189209
2122,-27.3405189355
2123,-27.3405189501
2124,-27.3405189647
2125,-27.3405189793
2126,-27.3405189939
2127,-27.3405190085
2128,-27.3405190232
2129,-27.3405190378
2130,-27.3405190524
2131,-27.340519067
2132,-27.3405190816
2133,-27.3405190962
2134,-27.3405191108
2135,-27.3405191254
2136,-27.34051914
2137,-27.3405191546
2138,-27.3405191692
2139,-27.3405191838
2140,-27.3405191984
2141,-27.340519213
2142,-27.3405192276
2143,-27.3405192422
2144,-27.3405192568
2145,-27.3405192714
2146,-27.340519286
2147,-27.3405193006
2148,-27.3405193152
2149,-27.3405193298
2150,-27.3405193443
2151,-27.3405193589
2152,-27.3405193735
2153,-27.3405193881
2154,-27.3405194027
2155,-27.3405194173
2156,-27.3405194319
2157,-27.3405194465
2158,-27.3405194611
2159,-27.3405194757
2160,-27.3405194903
2161,-27.3405195048
2162,-27.3405195194
2163,-27.340519534
2164,-27.3405195486
2165,-27.3405195632
2166,-27.3405195778
2167,-27.3405195924
2168,-27.3405196069
2169,-27.3405196215
2170,-27.3405196361
2171,-27.3405196507
2172,-27.3405196653
2173,-27.3405196799
2174,-27.3405196944
2175,-27.340519709
2176,-27.3405197236
2177,-27.3405197382
2178,-27.3405197528
2179,-27.3405197673
2180,-27.3405197819
2181,-27.3405197965
2182,-27.3405198111
2183,-27.3405198257
2184,-27.3405198402
2185,-27.3405198548
2186,-27.3405198694
2187,-27.340519884
2188,-27.3405198985
2189,-27.3405199131
2190,-27.3405199277
2191,-27.3405199423
2192,-27.3405199568
2193,-27.3405199714
2194,-27.340519986
2195,-27.3405200006
2196,-27.3405200151
2197,-27.3405200297
2198,-27.3405200443
2199,-27.3405200589
2200,-27.3405200734
2201,-27.340520088
2202,-27.3405201026
2203,-27.3405201171
2204,-27.3405201317
2205,-27.3405201463
2206,-27.3405201609
2207,-27.3405201754
2208,-27.34052019
2209,-27.3405202046
2210,-27.3405202191
2211,-27.3405202337
2212,-27.3405202483
2213,-27.3405202628
2214,-27.3405202774
2215,-27.340520292
2216,-27.3405203066
2217,-27.3405203211
2218,-27.3405203357
2219,-27.3405203503
2220,-27.3405203648
2221,-27.3405203794
2222,-27.340520394
2223,-27.3405204085
2224,-27.3405204231
2225,-27.3405204377
2226,-27.3405204522
2227,-27.3405204668
2228,-27.3405204814
2229,-27.3405204959
2230,-27.3405205105
2231,-27.3405205251
2232,-27.3405205396
2233,-27.3405205542
2234,-27.3405205688
2235,-27.3405205833
2236,-27.3405205979
2237,-27.3405206125
2238,-27.340520627
2239,-27.3405206416
2240,-27.3405206562
2241,-27.3405206707
2242,-27.3405206853
2243,-27.3405206998
2244,-27.3405207144
2245,-27.340520729
2246,-27.3405207435
2247,-27.3405207581
2248,-27.3405207727
2249,-27.3405207872
2250,-27.3405208018
2251,-27.3405208164
2252,-27.3405208309
2253,-27.3405208455
2254,-27.3405208601
2255,-27.3405208746
2256,-27.3405208892
2257,-27.3405209038
2258,-27.3405209183
2259,-27.3405209329
2260,-27.3405209475
2261,-27.340520962
2262,-27.3405209766
2263,-27.3405209911
2264,-27.3405210057
2265,-27.3405210203
2266,-27.3405210348
2267,-27.3405210494
2268,-27.340521064
2269,-27.3405210785
2270,-27.3405210931
2271,-27.3405211077
2272,-27.3405211222
2273,-27.3405211368
2274,-27.3405211514
2275,-27.3405211659
2276,-27.3405211805
2277,-27.3405211951
2278,-27.3405212096
2279,-27.3405212242
2280,-27.3405212388
2281,-27.3405212533
2282,-27.3405212679
2283,-27.3405212825
2284,-27.340521297
2285,-27.3405213116
2286,-27.3405213262
2287,-27.3405213407
2288,-27.3405213553
2289,-27.3405213699
2290,-27.3405213844
2291,-27.340521399
2292,-27.3405214136
2293,-27.3405214281
2294,-27.3405214427
2295,-27.3405214573
2296,-27.3405214718
2297,-27.3405214864
2298,-27.340521501
2299,-27.3405215156
2300,-27.3405215301
2301,-27.3405215447
2302,-27.3405215593
2303,-27.3405215738
2304,-27.3405215884
2305,-27.340521603
2306,-27.3405216176
2307,-27.3405216321
2308,-27.3405216467
2309,-27.3405216613
2310,-27.3405216758
2311,-27.3405216904
2312,-27.340521705
2313,-27.3405217196
2314,-27.3405217341
2315,-27.3405217487
2316,-27.3405217633
2317,-27.3405217779
2318,-27.3405217924
2319,-27.340521807
